STATE,ANNUAL
SANTA CATARINA,4260
SANTA CATARINA,4280
SANTA CATARINA,4173
SANTA CATARINA,4277
SANTA CATARINA,4434
SANTA CATARINA,4831
SANTA CATARINA,4822
SANTA CATARINA,4833
SANTA CATARINA,4845
SANTA CATARINA,4839
SANTA CATARINA,4842
SANTA CATARINA,4872
SANTA CATARINA,4878
SANTA CATARINA,4870
SANTA CATARINA,4860
SANTA CATARINA,4841
SANTA CATARINA,4828
SANTA CATARINA,4783
SANTA CATARINA,4771
SANTA CATARINA,4736
SANTA CATARINA,4732
SANTA CATARINA,4737
SANTA CATARINA,4703
SANTA CATARINA,4194
SANTA CATARINA,4282
SANTA CATARINA,4199
SANTA CATARINA,4199
SANTA CATARINA,4256
SANTA CATARINA,4459
SANTA CATARINA,4836
SANTA CATARINA,4845
SANTA CATARINA,4839
SANTA CATARINA,4889
SANTA CATARINA,4866
SANTA CATARINA,4761
SANTA CATARINA,4748
SANTA CATARINA,4710
SANTA CATARINA,4704
SANTA CATARINA,4653
SANTA CATARINA,4653
SANTA CATARINA,4641
SANTA CATARINA,4595
SANTA CATARINA,4488
SANTA CATARINA,4174
SANTA CATARINA,4228
SANTA CATARINA,4245
SANTA CATARINA,4245
SANTA CATARINA,4216
SANTA CATARINA,4216
SANTA CATARINA,4343
SANTA CATARINA,4343
SANTA CATARINA,4825
SANTA CATARINA,4845
SANTA CATARINA,4832
SANTA CATARINA,4842
SANTA CATARINA,4875
SANTA CATARINA,4875
SANTA CATARINA,4897
SANTA CATARINA,4897
SANTA CATARINA,4863
SANTA CATARINA,4817
SANTA CATARINA,4793
SANTA CATARINA,4670
SANTA CATARINA,4645
SANTA CATARINA,4645
SANTA CATARINA,4581
SANTA CATARINA,4521
SANTA CATARINA,4179
SANTA CATARINA,4223
SANTA CATARINA,4240
SANTA CATARINA,4164
SANTA CATARINA,4242
SANTA CATARINA,4218
SANTA CATARINA,4173
SANTA CATARINA,4185
SANTA CATARINA,4354
SANTA CATARINA,4354
SANTA CATARINA,4836
SANTA CATARINA,4861
SANTA CATARINA,4861
SANTA CATARINA,4853
SANTA CATARINA,4870
SANTA CATARINA,4853
SANTA CATARINA,4825
SANTA CATARINA,4832
SANTA CATARINA,4853
SANTA CATARINA,4906
SANTA CATARINA,4841
SANTA CATARINA,4823
SANTA CATARINA,4520
SANTA CATARINA,4247
SANTA CATARINA,4159
SANTA CATARINA,4176
SANTA CATARINA,4362
SANTA CATARINA,4362
SANTA CATARINA,4880
SANTA CATARINA,4856
SANTA CATARINA,4864
SANTA CATARINA,4885
SANTA CATARINA,4872
SANTA CATARINA,4841
SANTA CATARINA,4841
SANTA CATARINA,4846
SANTA CATARINA,4857
SANTA CATARINA,4857
SANTA CATARINA,4846
SANTA CATARINA,4890
SANTA CATARINA,4858
SANTA CATARINA,4858
SANTA CATARINA,4134
SANTA CATARINA,4080
SANTA CATARINA,4083
SANTA CATARINA,4131
SANTA CATARINA,4875
SANTA CATARINA,4882
SANTA CATARINA,4867
SANTA CATARINA,4834
SANTA CATARINA,4863
SANTA CATARINA,4880
SANTA CATARINA,4871
SANTA CATARINA,4864
SANTA CATARINA,4862
SANTA CATARINA,4434
SANTA CATARINA,4321
SANTA CATARINA,4131
SANTA CATARINA,4204
SANTA CATARINA,4341
SANTA CATARINA,4884
SANTA CATARINA,4902
SANTA CATARINA,4864
SANTA CATARINA,4882
SANTA CATARINA,4882
SANTA CATARINA,4424
SANTA CATARINA,4285
SANTA CATARINA,4130
SANTA CATARINA,4130
SANTA CATARINA,4253
SANTA CATARINA,4915
SANTA CATARINA,4909
SANTA CATARINA,4888
SANTA CATARINA,4884
SANTA CATARINA,4884
SANTA CATARINA,4895
SANTA CATARINA,4281
SANTA CATARINA,4275
SANTA CATARINA,4163
SANTA CATARINA,3988
SANTA CATARINA,4124
SANTA CATARINA,4926
SANTA CATARINA,4903
SANTA CATARINA,4276
SANTA CATARINA,4342
SANTA CATARINA,4293
SANTA CATARINA,3978
SANTA CATARINA,4109
SANTA CATARINA,4333
SANTA CATARINA,4238
SANTA CATARINA,4278
SANTA CATARINA,4277
SANTA CATARINA,4269
SANTA CATARINA,4312
SANTA CATARINA,4353
SANTA CATARINA,4079
SANTA CATARINA,3782
SÃO PAULO,4112
SÃO PAULO,4231
SÃO PAULO,4425
SÃO PAULO,4277
SÃO PAULO,4251
SÃO PAULO,4231
SÃO PAULO,4268
SÃO PAULO,4268
SÃO PAULO,4372
SÃO PAULO,4316
SÃO PAULO,4247
SÃO PAULO,4420
SÃO PAULO,4394
SÃO PAULO,4107
SÃO PAULO,4177
SÃO PAULO,4105
SÃO PAULO,4679
SÃO PAULO,4145
SÃO PAULO,4229
SÃO PAULO,4369
SÃO PAULO,4323
SÃO PAULO,4239
SÃO PAULO,4690
SÃO PAULO,4591
SÃO PAULO,4327
SÃO PAULO,4936
SÃO PAULO,4847
SÃO PAULO,4669
SÃO PAULO,4107
SÃO PAULO,4860
SÃO PAULO,4700
SÃO PAULO,4315
SÃO PAULO,4088
SÃO PAULO,4331
SÃO PAULO,4331
SÃO PAULO,4369
SÃO PAULO,4961
SÃO PAULO,4788
SÃO PAULO,4740
SÃO PAULO,4424
SÃO PAULO,4051
SÃO PAULO,5021
SÃO PAULO,4818
SÃO PAULO,4909
SÃO PAULO,4479
SÃO PAULO,4488
SÃO PAULO,4161
SÃO PAULO,4409
SÃO PAULO,4589
SÃO PAULO,5031
SÃO PAULO,4964
SÃO PAULO,4786
SÃO PAULO,4617
SÃO PAULO,4596
SÃO PAULO,4548
SÃO PAULO,4548
SÃO PAULO,4488
SÃO PAULO,4488
SÃO PAULO,4454
SÃO PAULO,5078
SÃO PAULO,5020
SÃO PAULO,4905
SÃO PAULO,4911
SÃO PAULO,4977
SÃO PAULO,4977
SÃO PAULO,4979
SÃO PAULO,4782
SÃO PAULO,4734
SÃO PAULO,4722
SÃO PAULO,4701
SÃO PAULO,4641
SÃO PAULO,4632
SÃO PAULO,4431
SÃO PAULO,5076
SÃO PAULO,4972
SÃO PAULO,4929
SÃO PAULO,5021
SÃO PAULO,5004
SÃO PAULO,5006
SÃO PAULO,5006
SÃO PAULO,5018
SÃO PAULO,4952
SÃO PAULO,4952
SÃO PAULO,4791
SÃO PAULO,4791
SÃO PAULO,4752
SÃO PAULO,4752
SÃO PAULO,4718
SÃO PAULO,4671
SÃO PAULO,4659
SÃO PAULO,4630
SÃO PAULO,4630
SÃO PAULO,4630
SÃO PAULO,4630
SÃO PAULO,4632
SÃO PAULO,4794
SÃO PAULO,5123
SÃO PAULO,5039
SÃO PAULO,5012
SÃO PAULO,4976
SÃO PAULO,5058
SÃO PAULO,4951
SÃO PAULO,4951
SÃO PAULO,4817
SÃO PAULO,4779
SÃO PAULO,4802
SÃO PAULO,4612
SÃO PAULO,4725
SÃO PAULO,4830
SÃO PAULO,4882
SÃO PAULO,4834
SÃO PAULO,4233
SÃO PAULO,5083
SÃO PAULO,5048
SÃO PAULO,5056
SÃO PAULO,5067
SÃO PAULO,5091
SÃO PAULO,5094
SÃO PAULO,5073
SÃO PAULO,4904
SÃO PAULO,4904
SÃO PAULO,4869
SÃO PAULO,4678
SÃO PAULO,4758
SÃO PAULO,4881
SÃO PAULO,4870
SÃO PAULO,5131
SÃO PAULO,5075
SÃO PAULO,5067
SÃO PAULO,5067
SÃO PAULO,5106
SÃO PAULO,5116
SÃO PAULO,5116
SÃO PAULO,5107
SÃO PAULO,5095
SÃO PAULO,5030
SÃO PAULO,5030
SÃO PAULO,4998
SÃO PAULO,4858
SÃO PAULO,4688
SÃO PAULO,4794
SÃO PAULO,4953
SÃO PAULO,5142
SÃO PAULO,5068
SÃO PAULO,5066
SÃO PAULO,5019
SÃO PAULO,5005
SÃO PAULO,5048
SÃO PAULO,5139
SÃO PAULO,5130
SÃO PAULO,5151
SÃO PAULO,5151
SÃO PAULO,5136
SÃO PAULO,5122
SÃO PAULO,5072
SÃO PAULO,5031
SÃO PAULO,4996
SÃO PAULO,4955
SÃO PAULO,4855
SÃO PAULO,4926
SÃO PAULO,5021
SÃO PAULO,5166
SÃO PAULO,5173
SÃO PAULO,5173
SÃO PAULO,5160
SÃO PAULO,5121
SÃO PAULO,5111
SÃO PAULO,5145
SÃO PAULO,5143
SÃO PAULO,5143
SÃO PAULO,5169
SÃO PAULO,5138
SÃO PAULO,5138
SÃO PAULO,5132
SÃO PAULO,5057
SÃO PAULO,4681
SÃO PAULO,4882
SÃO PAULO,4882
SÃO PAULO,5221
SÃO PAULO,5162
SÃO PAULO,5169
SÃO PAULO,5132
SÃO PAULO,5135
SÃO PAULO,5126
SÃO PAULO,5145
SÃO PAULO,5152
SÃO PAULO,5186
SÃO PAULO,5192
SÃO PAULO,5158
SÃO PAULO,5120
SÃO PAULO,5077
SÃO PAULO,4976
SÃO PAULO,4834
SÃO PAULO,4927
SÃO PAULO,5199
SÃO PAULO,5174
SÃO PAULO,5165
SÃO PAULO,5160
SÃO PAULO,5169
SÃO PAULO,5184
SÃO PAULO,5165
SÃO PAULO,5165
SÃO PAULO,5175
SÃO PAULO,5185
SÃO PAULO,5185
SÃO PAULO,5194
SÃO PAULO,5137
SÃO PAULO,5114
SÃO PAULO,5075
SÃO PAULO,4953
SÃO PAULO,4873
SÃO PAULO,4873
SÃO PAULO,4982
SÃO PAULO,5231
SÃO PAULO,5200
SÃO PAULO,5211
SÃO PAULO,5198
SÃO PAULO,5181
SÃO PAULO,5180
SÃO PAULO,5176
SÃO PAULO,5220
SÃO PAULO,5232
SÃO PAULO,5151
SÃO PAULO,5165
SÃO PAULO,5216
SÃO PAULO,5213
SÃO PAULO,5183
SÃO PAULO,5140
SÃO PAULO,4982
SÃO PAULO,4817
SÃO PAULO,4848
SÃO PAULO,4945
SÃO PAULO,4945
SÃO PAULO,5089
SÃO PAULO,4816
SÃO PAULO,4845
SÃO PAULO,5241
SÃO PAULO,5232
SÃO PAULO,5225
SÃO PAULO,5218
SÃO PAULO,5209
SÃO PAULO,5200
SÃO PAULO,5185
SÃO PAULO,5181
SÃO PAULO,5191
SÃO PAULO,5114
SÃO PAULO,5073
SÃO PAULO,5155
SÃO PAULO,5155
SÃO PAULO,5204
SÃO PAULO,5204
SÃO PAULO,5211
SÃO PAULO,5219
SÃO PAULO,5216
SÃO PAULO,5181
SÃO PAULO,4707
SÃO PAULO,4929
SÃO PAULO,4929
SÃO PAULO,4950
SÃO PAULO,4902
SÃO PAULO,5248
SÃO PAULO,5282
SÃO PAULO,5278
SÃO PAULO,5195
SÃO PAULO,5191
SÃO PAULO,5175
SÃO PAULO,5251
SÃO PAULO,5251
SÃO PAULO,5251
SÃO PAULO,5085
SÃO PAULO,5093
SÃO PAULO,5149
SÃO PAULO,5150
SÃO PAULO,5209
SÃO PAULO,5192
SÃO PAULO,5192
SÃO PAULO,4632
SÃO PAULO,5292
SÃO PAULO,5277
SÃO PAULO,5248
SÃO PAULO,5258
SÃO PAULO,5239
SÃO PAULO,5231
SÃO PAULO,5207
SÃO PAULO,5201
SÃO PAULO,5201
SÃO PAULO,5205
SÃO PAULO,5224
SÃO PAULO,5248
SÃO PAULO,5227
SÃO PAULO,5194
SÃO PAULO,5171
SÃO PAULO,5136
SÃO PAULO,5151
SÃO PAULO,5195
SÃO PAULO,5222
SÃO PAULO,5222
SÃO PAULO,5225
SÃO PAULO,5311
SÃO PAULO,5325
SÃO PAULO,5332
SÃO PAULO,5325
SÃO PAULO,5262
SÃO PAULO,5266
SÃO PAULO,5269
SÃO PAULO,5223
SÃO PAULO,5236
SÃO PAULO,5259
SÃO PAULO,5203
SÃO PAULO,5139
SÃO PAULO,5231
SÃO PAULO,5235
SÃO PAULO,5327
SÃO PAULO,5331
SÃO PAULO,5289
SÃO PAULO,5280
SÃO PAULO,5269
SÃO PAULO,5259
SÃO PAULO,5247
SÃO PAULO,5265
SÃO PAULO,5252
SÃO PAULO,5224
SÃO PAULO,5254
SÃO PAULO,5254
SÃO PAULO,5140
SÃO PAULO,5224
SÃO PAULO,5163
SÃO PAULO,5325
SÃO PAULO,5354
SÃO PAULO,5345
SÃO PAULO,5346
SÃO PAULO,5276
SÃO PAULO,5273
SÃO PAULO,5277
SÃO PAULO,5258
SÃO PAULO,5291
SÃO PAULO,5241
SÃO PAULO,5253
SÃO PAULO,5230
SÃO PAULO,5189
SÃO PAULO,5237
SÃO PAULO,5253
SÃO PAULO,5116
SÃO PAULO,5343
SÃO PAULO,5360
SÃO PAULO,5381
SÃO PAULO,5368
SÃO PAULO,5288
SÃO PAULO,5263
SÃO PAULO,5259
SÃO PAULO,5321
SÃO PAULO,5303
SÃO PAULO,5247
SÃO PAULO,5247
SÃO PAULO,5215
SÃO PAULO,5220
SÃO PAULO,5258
SÃO PAULO,5188
SÃO PAULO,5352
SÃO PAULO,5347
SÃO PAULO,5348
SÃO PAULO,5338
SÃO PAULO,5313
SÃO PAULO,5311
SÃO PAULO,5318
SÃO PAULO,5286
SÃO PAULO,5276
SÃO PAULO,5309
SÃO PAULO,5316
SÃO PAULO,5331
SÃO PAULO,5255
SÃO PAULO,5149
SÃO PAULO,5366
SÃO PAULO,5357
SÃO PAULO,5348
SÃO PAULO,5333
SÃO PAULO,5336
SÃO PAULO,5354
SÃO PAULO,5341
SÃO PAULO,5332
SÃO PAULO,5326
SÃO PAULO,5321
SÃO PAULO,5312
SÃO PAULO,5292
SÃO PAULO,5294
SÃO PAULO,5351
SÃO PAULO,5287
SÃO PAULO,5264
SÃO PAULO,5256
SÃO PAULO,5249
SÃO PAULO,5273
SÃO PAULO,5249
SÃO PAULO,5273
SÃO PAULO,5260
SÃO PAULO,5338
SÃO PAULO,5361
SÃO PAULO,5361
SÃO PAULO,5319
SÃO PAULO,5325
SÃO PAULO,5311
SÃO PAULO,5371
SÃO PAULO,5297
SÃO PAULO,5266
SÃO PAULO,5255
SÃO PAULO,5263
SÃO PAULO,5255
SÃO PAULO,5322
SÃO PAULO,5307
SÃO PAULO,5261
SÃO PAULO,5342
SÃO PAULO,5356
SÃO PAULO,5359
SÃO PAULO,5311
SÃO PAULO,5333
SÃO PAULO,5333
SÃO PAULO,5335
SÃO PAULO,5327
SÃO PAULO,5347
SÃO PAULO,5311
SÃO PAULO,5295
SÃO PAULO,5287
SÃO PAULO,5291
SÃO PAULO,5256
SÃO PAULO,5315
SÃO PAULO,5338
SÃO PAULO,5348
SÃO PAULO,5349
SÃO PAULO,5352
SÃO PAULO,5347
SÃO PAULO,5345
SÃO PAULO,5356
SÃO PAULO,5375
SÃO PAULO,5339
SÃO PAULO,5298
SÃO PAULO,5298
SÃO PAULO,5287
SÃO PAULO,5296
SÃO PAULO,5264
SÃO PAULO,5293
SÃO PAULO,5283
SÃO PAULO,5242
SÃO PAULO,5182
SÃO PAULO,5326
SÃO PAULO,5352
SÃO PAULO,5357
SÃO PAULO,5356
SÃO PAULO,5365
SÃO PAULO,5365
SÃO PAULO,5379
SÃO PAULO,5332
SÃO PAULO,5312
SÃO PAULO,5294
SÃO PAULO,5321
SÃO PAULO,5363
SÃO PAULO,5363
SÃO PAULO,5355
SÃO PAULO,5356
SÃO PAULO,5349
SÃO PAULO,5365
SÃO PAULO,5371
SÃO PAULO,5359
SÃO PAULO,5350
SÃO PAULO,5350
SÃO PAULO,5338
SÃO PAULO,5335
SÃO PAULO,5359
SÃO PAULO,5359
SÃO PAULO,5336
SÃO PAULO,5334
SÃO PAULO,5282
SÃO PAULO,5300
SÃO PAULO,5302
SÃO PAULO,5275
SÃO PAULO,5206
SÃO PAULO,5362
SÃO PAULO,5368
SÃO PAULO,5384
SÃO PAULO,5333
SÃO PAULO,5344
SÃO PAULO,5340
SÃO PAULO,5337
SÃO PAULO,5354
SÃO PAULO,5346
SÃO PAULO,5324
SÃO PAULO,5344
SÃO PAULO,5354
SÃO PAULO,5368
SÃO PAULO,5341
SÃO PAULO,5337
SÃO PAULO,5318
SÃO PAULO,5295
SÃO PAULO,5368
SÃO PAULO,5381
SÃO PAULO,5327
SÃO PAULO,5350
SÃO PAULO,5353
SÃO PAULO,5358
SÃO PAULO,5341
SÃO PAULO,5344
SÃO PAULO,5363
SÃO PAULO,5366
SÃO PAULO,5368
SÃO PAULO,5368
SÃO PAULO,5368
SÃO PAULO,5360
SÃO PAULO,5263
SÃO PAULO,5386
SÃO PAULO,5386
SÃO PAULO,5356
SÃO PAULO,5366
SÃO PAULO,5357
SÃO PAULO,5351
SÃO PAULO,5355
SÃO PAULO,5363
SÃO PAULO,5365
SÃO PAULO,5367
SÃO PAULO,5367
SÃO PAULO,5376
SÃO PAULO,5392
SÃO PAULO,5336
SÃO PAULO,5289
SÃO PAULO,5283
SÃO PAULO,5389
SÃO PAULO,5394
SÃO PAULO,5371
SÃO PAULO,5365
SÃO PAULO,5378
SÃO PAULO,5371
SÃO PAULO,5374
SÃO PAULO,5370
SÃO PAULO,5349
SÃO PAULO,5367
SÃO PAULO,5379
SÃO PAULO,5388
SÃO PAULO,5368
SÃO PAULO,5397
SÃO PAULO,5316
SÃO PAULO,5386
SÃO PAULO,5383
SÃO PAULO,5374
SÃO PAULO,5380
SÃO PAULO,5380
SÃO PAULO,5387
SÃO PAULO,5382
SÃO PAULO,5374
SÃO PAULO,5363
SÃO PAULO,5375
SÃO PAULO,5394
SÃO PAULO,5405
SÃO PAULO,5336
SÃO PAULO,5369
SÃO PAULO,5405
SÃO PAULO,5379
SÃO PAULO,5364
SÃO PAULO,5380
SÃO PAULO,5381
SÃO PAULO,5380
SÃO PAULO,5393
SÃO PAULO,5400
SÃO PAULO,5404
SÃO PAULO,5375
SÃO PAULO,5344
SÃO PAULO,5355
SÃO PAULO,5353
SÃO PAULO,5371
SÃO PAULO,5405
SÃO PAULO,5398
SÃO PAULO,5381
SÃO PAULO,5385
SÃO PAULO,5386
SÃO PAULO,5379
SÃO PAULO,5404
SÃO PAULO,5381
SÃO PAULO,5347
SÃO PAULO,5314
SÃO PAULO,5314
SÃO PAULO,5314
SÃO PAULO,5407
SÃO PAULO,5408
SÃO PAULO,5395
SÃO PAULO,5400
SÃO PAULO,5388
SÃO PAULO,5404
SÃO PAULO,5426
SÃO PAULO,5351
SÃO PAULO,5340
SÃO PAULO,5389
SÃO PAULO,5431
SÃO PAULO,5416
SÃO PAULO,5416
SÃO PAULO,5421
SÃO PAULO,5421
SÃO PAULO,5401
SÃO PAULO,5408
SÃO PAULO,5392
SÃO PAULO,5406
SÃO PAULO,5388
SÃO PAULO,5433
SÃO PAULO,5417
SÃO PAULO,5359
SÃO PAULO,5418
SÃO PAULO,5411
SÃO PAULO,5411
SÃO PAULO,5406
SÃO PAULO,5405
SÃO PAULO,5409
SÃO PAULO,5417
SÃO PAULO,5408
SÃO PAULO,5377
SÃO PAULO,5446
SÃO PAULO,5418
SÃO PAULO,5394
SÃO PAULO,5379
SÃO PAULO,5399
SÃO PAULO,5409
SÃO PAULO,5438
SÃO PAULO,5423
SÃO PAULO,5416
SÃO PAULO,5416
SÃO PAULO,5405
SÃO PAULO,5427
SÃO PAULO,5408
SÃO PAULO,5400
SÃO PAULO,5423
SÃO PAULO,5439
SÃO PAULO,5431
SÃO PAULO,5398
SÃO PAULO,5430
SÃO PAULO,5413
SÃO PAULO,5413
SÃO PAULO,5404
SÃO PAULO,5420
SÃO PAULO,5445
SÃO PAULO,5428
SÃO PAULO,5438
SÃO PAULO,5430
SÃO PAULO,5409
SÃO PAULO,5397
SÃO PAULO,5411
SÃO PAULO,5421
SÃO PAULO,5432
SÃO PAULO,5389
SÃO PAULO,5382
SÃO PAULO,5389
SÃO PAULO,5390
SERGIPE,5262
SERGIPE,5332
SERGIPE,5229
SERGIPE,5285
SERGIPE,5358
SERGIPE,5260
SERGIPE,5287
SERGIPE,5318
SERGIPE,5195
SERGIPE,5259
SERGIPE,5209
SERGIPE,5250
SERGIPE,5277
SERGIPE,5320
SERGIPE,5361
SERGIPE,5223
SERGIPE,5415
SERGIPE,5509
SERGIPE,5509
SERGIPE,5250
SERGIPE,5159
SERGIPE,5395
SERGIPE,5443
SERGIPE,5232
SERGIPE,5231
SERGIPE,5234
SERGIPE,5263
SERGIPE,5263
SERGIPE,5280
SERGIPE,5344
SERGIPE,5344
SERGIPE,5431
SERGIPE,5431
SERGIPE,5512
SERGIPE,5542
SERGIPE,5247
SERGIPE,5241
SERGIPE,5261
SERGIPE,5314
SERGIPE,5296
SERGIPE,5296
SERGIPE,5378
SERGIPE,5378
SERGIPE,5273
SERGIPE,5280
SERGIPE,5267
SERGIPE,5310
SERGIPE,5294
SERGIPE,5285
SERGIPE,5269
SERGIPE,5275
SERGIPE,5213
SERGIPE,5423
SERGIPE,5449
SERGIPE,5266
SERGIPE,5253
SERGIPE,5215
SERGIPE,5260
SERGIPE,5260
SERGIPE,5378
SERGIPE,5388
SERGIPE,5345
SERGIPE,5331
SERGIPE,5272
SERGIPE,5438
SERGIPE,5438
SERGIPE,5312
SERGIPE,5377
SERGIPE,5406
SERGIPE,5406
SERGIPE,5306
SERGIPE,5469
SERGIPE,5426
SERGIPE,5343
SERGIPE,5430
TOCANTINS,5420
TOCANTINS,5419
TOCANTINS,5646
TOCANTINS,5679
TOCANTINS,5426
TOCANTINS,5739
TOCANTINS,5739
TOCANTINS,5487
TOCANTINS,5517
TOCANTINS,5724
TOCANTINS,5624
TOCANTINS,5397
TOCANTINS,5432
TOCANTINS,5679
TOCANTINS,5731
TOCANTINS,5734
TOCANTINS,5382
TOCANTINS,5630
TOCANTINS,5423
TOCANTINS,5463
TOCANTINS,5490
TOCANTINS,5356
TOCANTINS,5333
TOCANTINS,5602
TOCANTINS,5377
TOCANTINS,5570
TOCANTINS,5552
TOCANTINS,5635
TOCANTINS,5643
TOCANTINS,5598
TOCANTINS,5511
TOCANTINS,5468
TOCANTINS,5369
TOCANTINS,5376
TOCANTINS,5414
TOCANTINS,5369
TOCANTINS,5436
TOCANTINS,5550
TOCANTINS,5374
TOCANTINS,5325
TOCANTINS,5271
TOCANTINS,5308
TOCANTINS,5373
TOCANTINS,5280
TOCANTINS,5341
TOCANTINS,5483
TOCANTINS,5269
TOCANTINS,5287
TOCANTINS,5506
TOCANTINS,5262
TOCANTINS,5287
TOCANTINS,5424
TOCANTINS,5493
TOCANTINS,5227
TOCANTINS,5294
TOCANTINS,5546
TOCANTINS,5260
TOCANTINS,5222
TOCANTINS,5375
TOCANTINS,5457
TOCANTINS,5191
TOCANTINS,5215
TOCANTINS,5216
TOCANTINS,5285
TOCANTINS,5200
TOCANTINS,5315
TOCANTINS,5315
TOCANTINS,5462
TOCANTINS,5259
TOCANTINS,5181
TOCANTINS,5206
TOCANTINS,5225
TOCANTINS,5379
TOCANTINS,5209
TOCANTINS,5299
TOCANTINS,5299
TOCANTINS,5299
TOCANTINS,5349
TOCANTINS,5167
TOCANTINS,5178
TOCANTINS,5152
TOCANTINS,5298
TOCANTINS,5128
TOCANTINS,5323
TOCANTINS,5155
TOCANTINS,5099
TOCANTINS,5124
TOCANTINS,5127
TOCANTINS,5250
TOCANTINS,5250
TOCANTINS,5258
TOCANTINS,5137
TOCANTINS,5059
TOCANTINS,5167
TOCANTINS,5306
TOCANTINS,5084
TOCANTINS,5058
TOCANTINS,5207
TOCANTINS,5031
TOCANTINS,5250
TOCANTINS,5278
TOCANTINS,5073
TOCANTINS,5067
TOCANTINS,5228
TOCANTINS,5039
TOCANTINS,5031
TOCANTINS,5073
TOCANTINS,5235
TOCANTINS,5030
TOCANTINS,5052
TOCANTINS,5036
TOCANTINS,5046
TOCANTINS,5118
TOCANTINS,5050
TOCANTINS,5171
TOCANTINS,5195
TOCANTINS,5039
TOCANTINS,5040
TOCANTINS,4991
TOCANTINS,5061
TOCANTINS,5116
TOCANTINS,5116
TOCANTINS,5181
TOCANTINS,5045
TOCANTINS,5042
TOCANTINS,5043
TOCANTINS,5142
TOCANTINS,5095
TOCANTINS,5039
TOCANTINS,5038
TOCANTINS,5046
TOCANTINS,5059
TOCANTINS,5064
TOCANTINS,5003
TOCANTINS,5089
TOCANTINS,5089
TOCANTINS,5025
TOCANTINS,5025
TOCANTINS,5054
