NAME,STATE,REGION,DIFFUSE,PAR
Mombuca,São Paulo,Southeast,1925,2258
Monte Mor,São Paulo,Southeast,1916,2270
Hortol√¢ndia,São Paulo,Southeast,1908,2270
Campinas,São Paulo,Southeast,1927,2250
Morungaba,São Paulo,Southeast,1946,2228
Vargem,São Paulo,Southeast,1951,2209
Joan√≥polis,São Paulo,Southeast,1993,2161
Pindamonhangaba,São Paulo,Southeast,1945,2136
Roseira,São Paulo,Southeast,1917,2169
Pedrinhas Paulista,São Paulo,Southeast,1887,2299
Palmital,São Paulo,Southeast,1918,2281
Ibirarema,São Paulo,Southeast,1914,2281
Ribeir√£o do Sul,São Paulo,Southeast,1917,2276
Prat√¢nia,São Paulo,Southeast,1940,2262
Anhembi,São Paulo,Southeast,1876,2285
Rio das Pedras,São Paulo,Southeast,1913,2263
Saltinho,São Paulo,Southeast,1913,2263
Santa B√°rbara d'Oeste,São Paulo,Southeast,1918,2267
Sumar√©,São Paulo,Southeast,1918,2266
Nova Odessa,São Paulo,Southeast,1918,2266
Paul√≠nia,São Paulo,Southeast,1919,2269
Tuiuti,São Paulo,Southeast,1950,2231
Pinhalzinho,São Paulo,Southeast,1952,2222
Pedra Bela,São Paulo,Southeast,1974,2202
Santo Ant√¥nio do Pinhal,São Paulo,Southeast,1971,2150
Aparecida,São Paulo,Southeast,1932,2150
Potim,São Paulo,Southeast,1932,2150
Guaratinguet√°,São Paulo,Southeast,1907,2183
Iep√™,São Paulo,Southeast,1875,2312
Cruz√°lia,São Paulo,Southeast,1898,2296
Tarum√£,São Paulo,Southeast,1904,2296
Assis,São Paulo,Southeast,1910,2290
C√¢ndido Mota,São Paulo,Southeast,1922,2281
S√£o Pedro do Turvo,São Paulo,Southeast,1914,2280
Esp√≠rito Santo do Turvo,São Paulo,Southeast,1930,2277
Arei√≥polis,São Paulo,Southeast,1916,2285
S√£o Manuel,São Paulo,Southeast,1900,2295
Piracicaba,São Paulo,Southeast,1915,2259
Americana,São Paulo,Southeast,1922,2260
Jaguari√∫na,São Paulo,Southeast,1912,2274
Pedreira,São Paulo,Southeast,1922,2263
Amparo,São Paulo,Southeast,1939,2248
Monte Alegre do Sul,São Paulo,Southeast,1960,2230
S√£o Bento do Sapuca√≠,São Paulo,Southeast,1973,2170
Campos do Jord√£o,São Paulo,Southeast,2088,2083
Lorena,São Paulo,Southeast,1943,2138
Cachoeira Paulista,São Paulo,Southeast,1918,2172
Canas,São Paulo,Southeast,1918,2172
Silveiras,São Paulo,Southeast,1908,2210
Arape√≠,São Paulo,Southeast,2005,2099
Bananal,São Paulo,Southeast,1989,2117
Rosana,São Paulo,Southeast,1816,2344
Euclides da Cunha Paulista,São Paulo,Southeast,1847,2331
Nantes,São Paulo,Southeast,1888,2312
Maraca√≠,São Paulo,Southeast,1905,2300
Platina,São Paulo,Southeast,1917,2290
Campos Novos Paulista,São Paulo,Southeast,1915,2286
Paulist√¢nia,São Paulo,Southeast,1924,2280
Borebi,São Paulo,Southeast,1929,2276
Len√ß√≥is Paulista,São Paulo,Southeast,1927,2280
Santa Maria da Serra,São Paulo,Southeast,1908,2256
√Åguas de S√£o Pedro,São Paulo,Southeast,1925,2232
Iracem√°polis,São Paulo,Southeast,1916,2260
Limeira,São Paulo,Southeast,1926,2256
Artur Nogueira,São Paulo,Southeast,1913,2273
Cosm√≥polis,São Paulo,Southeast,1913,2273
Holambra,São Paulo,Southeast,1910,2274
Santo Ant√¥nio de Posse,São Paulo,Southeast,1916,2272
Serra Negra,São Paulo,Southeast,1938,2259
Socorro,São Paulo,Southeast,1939,2243
Piquete,São Paulo,Southeast,2017,2078
Lavrinhas,São Paulo,Southeast,1920,2170
Cruzeiro,São Paulo,Southeast,1920,2170
Areias,São Paulo,Southeast,1926,2171
S√£o Jos√© do Barreiro,São Paulo,Southeast,1948,2156
Teodoro Sampaio,São Paulo,Southeast,1863,2332
Sandovalina,São Paulo,Southeast,1864,2334
Estrela do Norte,São Paulo,Southeast,1871,2333
Ubirajara,São Paulo,Southeast,1922,2281
Cabr√°lia Paulista,São Paulo,Southeast,1918,2279
Agudos,São Paulo,Southeast,1931,2274
Macatuba,São Paulo,Southeast,1892,2306
Igara√ßu do Tiet√™,São Paulo,Southeast,1878,2311
Barra Bonita,São Paulo,Southeast,1878,2311
S√£o Pedro,São Paulo,Southeast,1962,2230
Charqueada,São Paulo,Southeast,1940,2235
Santa Gertrudes,São Paulo,Southeast,1928,2256
Cordeir√≥polis,São Paulo,Southeast,1934,2255
Engenheiro Coelho,São Paulo,Southeast,1912,2274
√Åguas de Lind√≥ia,São Paulo,Southeast,1948,2249
Lind√≥ia,São Paulo,Southeast,1948,2249
Queluz,São Paulo,Southeast,2030,2051
Narandiba,São Paulo,Southeast,1867,2338
Taciba,São Paulo,Southeast,1877,2325
Paragua√ßu Paulista,São Paulo,Southeast,1905,2304
Echapor√£,São Paulo,Southeast,1910,2306
Ocau√ßu,São Paulo,Southeast,1916,2296
Lup√©rcio,São Paulo,Southeast,1919,2293
Alvinl√¢ndia,São Paulo,Southeast,1923,2283
Fern√£o,São Paulo,Southeast,1921,2280
Lucian√≥polis,São Paulo,Southeast,1921,2280
Duartina,São Paulo,Southeast,1913,2284
Piratininga,São Paulo,Southeast,1915,2292
Pederneiras,São Paulo,Southeast,1882,2309
Mineiros do Tiet√™,São Paulo,Southeast,1927,2290
Dois C√≥rregos,São Paulo,Southeast,1933,2279
Torrinha,São Paulo,Southeast,1943,2263
Ipe√∫na,São Paulo,Southeast,1943,2248
Rio Claro,São Paulo,Southeast,1933,2255
Araras,São Paulo,Southeast,1927,2269
Mogi Gua√ßu,São Paulo,Southeast,1920,2275
Mogi Mirim,São Paulo,Southeast,1920,2275
Itapira,São Paulo,Southeast,1918,2273
Mirante do Paranapanema,São Paulo,Southeast,1864,2351
Tarabai,São Paulo,Southeast,1860,2351
Pirapozinho,São Paulo,Southeast,1866,2349
Anhumas,São Paulo,Southeast,1871,2341
Bor√°,São Paulo,Southeast,1905,2307
Lut√©cia,São Paulo,Southeast,1909,2311
Oscar Bressane,São Paulo,Southeast,1909,2311
G√°lia,São Paulo,Southeast,1918,2288
Bauru,São Paulo,Southeast,1911,2299
Ja√∫,São Paulo,Southeast,1914,2303
Brotas,São Paulo,Southeast,1939,2273
Itirapina,São Paulo,Southeast,1981,2239
Conchal,São Paulo,Southeast,1916,2281
Estiva Gerbi,São Paulo,Southeast,1912,2282
Regente Feij√≥,São Paulo,Southeast,1877,2342
Indiana,São Paulo,Southeast,1877,2341
Rancharia,São Paulo,Southeast,1907,2321
Jo√£o Ramalho,São Paulo,Southeast,1908,2318
Quat√°,São Paulo,Southeast,1913,2309
Oriente,São Paulo,Southeast,1916,2307
Mar√≠lia,São Paulo,Southeast,1920,2298
Vera Cruz,São Paulo,Southeast,1908,2304
Gar√ßa,São Paulo,Southeast,1916,2298
Ava√≠,São Paulo,Southeast,1910,2295
Borac√©ia,São Paulo,Southeast,1898,2313
Itapu√≠,São Paulo,Southeast,1898,2313
Corumbata√≠,São Paulo,Southeast,1952,2248
Leme,São Paulo,Southeast,1913,2282
Esp√≠rito Santo do Pinhal,São Paulo,Southeast,1968,2239
Marab√° Paulista,São Paulo,Southeast,1865,2354
√Ålvares Machado,São Paulo,Southeast,1866,2356
Presidente Prudente,São Paulo,Southeast,1866,2350
Martin√≥polis,São Paulo,Southeast,1878,2345
Quintana,São Paulo,Southeast,1912,2316
Pomp√©ia,São Paulo,Southeast,1919,2311
√Ålvaro de Carvalho,São Paulo,Southeast,1908,2311
Presidente Alves,São Paulo,Southeast,1911,2306
Bariri,São Paulo,Southeast,1891,2323
Bocaina,São Paulo,Southeast,1921,2297
Dourado,São Paulo,Southeast,1922,2297
Ribeir√£o Bonito,São Paulo,Southeast,1942,2281
Anal√¢ndia,São Paulo,Southeast,1948,2261
Santa Cruz da Concei√ß√£o,São Paulo,Southeast,1918,2284
Agua√≠,São Paulo,Southeast,1920,2284
Santo Ant√¥nio do Jardim,São Paulo,Southeast,1997,2208
Santo Anast√°cio,São Paulo,Southeast,1866,2354
Presidente Bernardes,São Paulo,Southeast,1856,2359
Alfredo Marcondes,São Paulo,Southeast,1856,2365
Caiabu,São Paulo,Southeast,1864,2359
Hercul√¢ndia,São Paulo,Southeast,1912,2321
J√∫lio Mesquita,São Paulo,Southeast,1918,2309
Piraju√≠,São Paulo,Southeast,1913,2308
Arealva,São Paulo,Southeast,1887,2334
Itaju,São Paulo,Southeast,1891,2327
Boa Esperan√ßa do Sul,São Paulo,Southeast,1932,2294
Trabiju,São Paulo,Southeast,1932,2294
Ibat√©,São Paulo,Southeast,1951,2276
S√£o Carlos,São Paulo,Southeast,1966,2264
Pirassununga,São Paulo,Southeast,1916,2292
S√£o Jo√£o da Boa Vista,São Paulo,Southeast,1966,2245
Presidente Venceslau,São Paulo,Southeast,1861,2361
Piquerobi,São Paulo,Southeast,1869,2355
Pracinha,São Paulo,Southeast,1871,2351
Sagres,São Paulo,Southeast,1882,2348
Bastos,São Paulo,Southeast,1890,2334
Iacri,São Paulo,Southeast,1896,2329
Tup√£,São Paulo,Southeast,1898,2332
Guaimb√™,São Paulo,Southeast,1918,2317
Guarant√£,São Paulo,Southeast,1915,2314
Balbinos,São Paulo,Southeast,1895,2328
Regin√≥polis,São Paulo,Southeast,1894,2330
Iacanga,São Paulo,Southeast,1885,2337
Descalvado,São Paulo,Southeast,1934,2288
√Åguas da Prata,São Paulo,Southeast,1992,2226
Presidente Epit√°cio,São Paulo,Southeast,1816,2383
Caiu√°,São Paulo,Southeast,1844,2371
Ribeir√£o dos √çndios,São Paulo,Southeast,1872,2357
Emilian√≥polis,São Paulo,Southeast,1872,2352
Santo Expedito,São Paulo,Southeast,1875,2351
Mari√°polis,São Paulo,Southeast,1871,2356
In√∫bia Paulista,São Paulo,Southeast,1882,2349
Osvaldo Cruz,São Paulo,Southeast,1887,2342
Parapu√£,São Paulo,Southeast,1891,2339
Arco-√çris,São Paulo,Southeast,1894,2336
Queiroz,São Paulo,Southeast,1901,2333
Getulina,São Paulo,Southeast,1913,2322
Cafel√¢ndia,São Paulo,Southeast,1906,2321
Uru,São Paulo,Southeast,1882,2345
Ibitinga,São Paulo,Southeast,1910,2321
Nova Europa,São Paulo,Southeast,1925,2308
Gavi√£o Peixoto,São Paulo,Southeast,1931,2302
Araraquara,São Paulo,Southeast,1946,2290
Porto Ferreira,São Paulo,Southeast,1930,2297
Santa Cruz das Palmeiras,São Paulo,Southeast,1937,2283
Casa Branca,São Paulo,Southeast,1919,2291
Vargem Grande do Sul,São Paulo,Southeast,1941,2270
Flora Rica,São Paulo,Southeast,1875,2352
Luc√©lia,São Paulo,Southeast,1885,2356
Adamantina,São Paulo,Southeast,1885,2356
Rin√≥polis,São Paulo,Southeast,1886,2338
Luizi√¢nia,São Paulo,Southeast,1893,2340
Lins,São Paulo,Southeast,1906,2327
Ponga√≠,São Paulo,Southeast,1876,2352
Tabatinga,São Paulo,Southeast,1920,2319
Am√©rico Brasiliense,São Paulo,Southeast,1950,2295
Santa L√∫cia,São Paulo,Southeast,1939,2296
Santa Rita do Passa Quatro,São Paulo,Southeast,1940,2291
Tamba√∫,São Paulo,Southeast,1933,2284
Itobi,São Paulo,Southeast,1912,2300
S√£o Sebasti√£o da Grama,São Paulo,Southeast,1934,2283
Divinol√¢ndia,São Paulo,Southeast,1971,2256
Irapuru,São Paulo,Southeast,1875,2351
Pacaembu,São Paulo,Southeast,1873,2357
Fl√≥rida Paulista,São Paulo,Southeast,1881,2357
Salmour√£o,São Paulo,Southeast,1891,2336
Sant√≥polis do Aguape√≠,São Paulo,Southeast,1887,2343
Piacatu,São Paulo,Southeast,1887,2343
Clementina,São Paulo,Southeast,1892,2344
Alto Alegre,São Paulo,Southeast,1902,2342
Guai√ßara,São Paulo,Southeast,1891,2342
Borborema,São Paulo,Southeast,1912,2329
It√°polis,São Paulo,Southeast,1919,2321
Mat√£o,São Paulo,Southeast,1935,2308
Rinc√£o,São Paulo,Southeast,1921,2310
Lu√≠s Ant√¥nio,São Paulo,Southeast,1948,2290
S√£o Jos√© do Rio Pardo,São Paulo,Southeast,1929,2290
Ouro Verde,São Paulo,Southeast,1872,2359
Dracena,São Paulo,Southeast,1869,2355
Junqueir√≥polis,São Paulo,Southeast,1870,2357
Gabriel Monteiro,São Paulo,Southeast,1894,2350
Bra√∫na,São Paulo,Southeast,1900,2345
Avanhandava,São Paulo,Southeast,1899,2343
Promiss√£o,São Paulo,Southeast,1889,2347
Sabino,São Paulo,Southeast,1878,2358
Novo Horizonte,São Paulo,Southeast,1898,2339
Santa Ernestina,São Paulo,Southeast,1940,2312
Dobrada,São Paulo,Southeast,1940,2312
Motuca,São Paulo,Southeast,1931,2306
Guatapar√°,São Paulo,Southeast,1920,2313
S√£o Sim√£o,São Paulo,Southeast,1956,2283
Santa Rosa de Viterbo,São Paulo,Southeast,1925,2301
Mococa,São Paulo,Southeast,1921,2292
Tapiratiba,São Paulo,Southeast,1974,2262
Caconde,São Paulo,Southeast,1992,2238
Panorama,São Paulo,Southeast,1863,2360
Santa Mercedes,São Paulo,Southeast,1867,2365
Tupi Paulista,São Paulo,Southeast,1871,2362
Bilac,São Paulo,Southeast,1893,2352
Coroados,São Paulo,Southeast,1892,2351
Glic√©rio,São Paulo,Southeast,1892,2351
Pen√°polis,São Paulo,Southeast,1884,2360
Taquaritinga,São Paulo,Southeast,1925,2328
Guariba,São Paulo,Southeast,1933,2318
Prad√≥polis,São Paulo,Southeast,1938,2309
Paulic√©ia,São Paulo,Southeast,1868,2357
Nova Guataporanga,São Paulo,Southeast,1866,2367
S√£o Jo√£o do Pau d'Alho,São Paulo,Southeast,1866,2367
Monte Castelo,São Paulo,Southeast,1873,2363
Bento de Abreu,São Paulo,Southeast,1893,2354
Rubi√°cea,São Paulo,Southeast,1900,2351
Guararapes,São Paulo,Southeast,1895,2356
Birigui,São Paulo,Southeast,1889,2357
Barbosa,São Paulo,Southeast,1896,2351
Irapu√£,São Paulo,Southeast,1902,2342
Sales,São Paulo,Southeast,1902,2342
Marapoama,São Paulo,Southeast,1914,2338
Itajobi,São Paulo,Southeast,1922,2334
Fernando Prestes,São Paulo,Southeast,1918,2337
C√¢ndido Rodrigues,São Paulo,Southeast,1918,2337
Monte Alto,São Paulo,Southeast,1928,2326
Jaboticabal,São Paulo,Southeast,1931,2324
Cravinhos,São Paulo,Southeast,1954,2297
Serra Azul,São Paulo,Southeast,1930,2304
Santa Cruz da Esperan√ßa,São Paulo,Southeast,1926,2305
Cajuru,São Paulo,Southeast,1941,2290
C√°ssia dos Coqueiros,São Paulo,Southeast,1990,2249
Lav√≠nia,São Paulo,Southeast,1886,2358
Valpara√≠so,São Paulo,Southeast,1892,2359
Ara√ßatuba,São Paulo,Southeast,1884,2366
Brejo Alegre,São Paulo,Southeast,1898,2347
Ubarana,São Paulo,Southeast,1909,2343
Adolfo,São Paulo,Southeast,1914,2340
Mendon√ßa,São Paulo,Southeast,1911,2339
Urup√™s,São Paulo,Southeast,1906,2342
Elisi√°rio,São Paulo,Southeast,1914,2340
Pindorama,São Paulo,Southeast,1927,2327
Santa Ad√©lia,São Paulo,Southeast,1926,2331
Ariranha,São Paulo,Southeast,1923,2335
Vista Alegre do Alto,São Paulo,Southeast,1922,2338
Barrinha,São Paulo,Southeast,1922,2327
Dumont,São Paulo,Southeast,1933,2322
Ribeir√£o Preto,São Paulo,Southeast,1937,2313
Serrana,São Paulo,Southeast,1936,2301
Nova Independ√™ncia,São Paulo,Southeast,1877,2367
Mirand√≥polis,São Paulo,Southeast,1883,2367
Buritama,São Paulo,Southeast,1909,2345
Zacarias,São Paulo,Southeast,1905,2351
Jos√© Bonif√°cio,São Paulo,Southeast,1911,2343
Ibir√°,São Paulo,Southeast,1912,2343
Catigu√°,São Paulo,Southeast,1931,2335
Catanduva,São Paulo,Southeast,1928,2334
Palmares Paulista,São Paulo,Southeast,1924,2340
Pirangi,São Paulo,Southeast,1931,2336
Taia√ßu,São Paulo,Southeast,1923,2337
Taquaral,São Paulo,Southeast,1926,2337
Tai√∫va,São Paulo,Southeast,1926,2337
Sert√£ozinho,São Paulo,Southeast,1927,2330
Santo Ant√¥nio da Alegria,São Paulo,Southeast,1979,2264
Guara√ßa√≠,São Paulo,Southeast,1884,2365
Murutinga do Sul,São Paulo,Southeast,1884,2365
Lourdes,São Paulo,Southeast,1907,2354
Planalto,São Paulo,Southeast,1904,2351
Nova Alian√ßa,São Paulo,Southeast,1918,2343
Potirendaba,São Paulo,Southeast,1915,2340
Uchoa,São Paulo,Southeast,1913,2341
Tabapu√£,São Paulo,Southeast,1917,2342
Novais,São Paulo,Southeast,1919,2340
Emba√∫ba,São Paulo,Southeast,1919,2342
Para√≠so,São Paulo,Southeast,1927,2342
Pitangueiras,São Paulo,Southeast,1914,2340
Pontal,São Paulo,Southeast,1914,2344
Jardin√≥polis,São Paulo,Southeast,1942,2315
Brodowski,São Paulo,Southeast,1966,2292
Altin√≥polis,São Paulo,Southeast,1975,2277
Castilho,São Paulo,Southeast,1872,2377
Andradina,São Paulo,Southeast,1875,2376
Santo Ant√¥nio do Aracangu√°,São Paulo,Southeast,1901,2357
Nova Luzit√¢nia,São Paulo,Southeast,1899,2356
Turi√∫ba,São Paulo,Southeast,1896,2359
Uni√£o Paulista,São Paulo,Southeast,1913,2350
Nipo√£,São Paulo,Southeast,1913,2350
Jaci,São Paulo,Southeast,1919,2349
Bady Bassitt,São Paulo,Southeast,1921,2341
Cedral,São Paulo,Southeast,1915,2344
Cajobi,São Paulo,Southeast,1914,2349
Monte Azul Paulista,São Paulo,Southeast,1925,2345
Bebedouro,São Paulo,Southeast,1931,2336
Viradouro,São Paulo,Southeast,1915,2346
Batatais,São Paulo,Southeast,1977,2291
Nova Castilho,São Paulo,Southeast,1902,2363
Gast√£o Vidigal,São Paulo,Southeast,1903,2360
Mon√ß√µes,São Paulo,Southeast,1909,2356
Macaubal,São Paulo,Southeast,1908,2354
Poloni,São Paulo,Southeast,1911,2353
Monte Apraz√≠vel,São Paulo,Southeast,1911,2353
Neves Paulista,São Paulo,Southeast,1913,2351
Mirassol,São Paulo,Southeast,1915,2349
S√£o Jos√© do Rio Preto,São Paulo,Southeast,1923,2343
Guapia√ßu,São Paulo,Southeast,1921,2345
Sever√≠nia,São Paulo,Southeast,1914,2353
Terra Roxa,São Paulo,Southeast,1917,2351
Sales Oliveira,São Paulo,Southeast,1958,2310
Sud Mennucci,São Paulo,Southeast,1898,2367
Auriflama,São Paulo,Southeast,1895,2373
Floreal,São Paulo,Southeast,1912,2358
Nhandeara,São Paulo,Southeast,1914,2353
Sebastian√≥polis do Sul,São Paulo,Southeast,1912,2355
B√°lsamo,São Paulo,Southeast,1912,2351
Ipigu√°,São Paulo,Southeast,1918,2349
Ol√≠mpia,São Paulo,Southeast,1916,2354
Colina,São Paulo,Southeast,1924,2348
Jaborandi,São Paulo,Southeast,1916,2351
Morro Agudo,São Paulo,Southeast,1941,2332
Orl√¢ndia,São Paulo,Southeast,1957,2312
Nuporanga,São Paulo,Southeast,1949,2316
Itapura,São Paulo,Southeast,1880,2366
Pereira Barreto,São Paulo,Southeast,1882,2372
Guzol√¢ndia,São Paulo,Southeast,1901,2376
General Salgado,São Paulo,Southeast,1909,2366
Magda,São Paulo,Southeast,1913,2360
Tanabi,São Paulo,Southeast,1915,2352
Mirassol√¢ndia,São Paulo,Southeast,1915,2355
Onda Verde,São Paulo,Southeast,1923,2349
Barretos,São Paulo,Southeast,1924,2350
S√£o Joaquim da Barra,São Paulo,Southeast,1936,2326
S√£o Jos√© da Bela Vista,São Paulo,Southeast,1968,2309
Restinga,São Paulo,Southeast,1999,2281
Itirapu√£,São Paulo,Southeast,1974,2278
Patroc√≠nio Paulista,São Paulo,Southeast,1974,2278
Suzan√°polis,São Paulo,Southeast,1872,2383
Dirce Reis,São Paulo,Southeast,1897,2378
S√£o Jo√£o de Iracema,São Paulo,Southeast,1908,2368
Cosmorama,São Paulo,Southeast,1915,2359
Nova Granada,São Paulo,Southeast,1915,2356
Altair,São Paulo,Southeast,1909,2361
Guaraci,São Paulo,Southeast,1893,2371
Ribeir√£o Corrente,São Paulo,Southeast,1988,2298
Franca,São Paulo,Southeast,1991,2288
Ilha Solteira,São Paulo,Southeast,1866,2382
Nova Cana√£ Paulista,São Paulo,Southeast,1869,2391
Marin√≥polis,São Paulo,Southeast,1885,2383
Aparecida d'Oeste,São Paulo,Southeast,1885,2383
S√£o Francisco,São Paulo,Southeast,1893,2381
Palmeira d'Oeste,São Paulo,Southeast,1893,2381
Pontalinda,São Paulo,Southeast,1907,2375
S√£o Jo√£o das Duas Pontes,São Paulo,Southeast,1903,2376
Valentim Gentil,São Paulo,Southeast,1916,2365
Votuporanga,São Paulo,Southeast,1910,2366
Palestina,São Paulo,Southeast,1917,2359
Ipu√£,São Paulo,Southeast,1925,2350
Guar√°,São Paulo,Southeast,1930,2341
Cristais Paulista,São Paulo,Southeast,1991,2293
Santana da Ponte Pensa,São Paulo,Southeast,1894,2383
Jales,São Paulo,Southeast,1908,2378
Estrela d'Oeste,São Paulo,Southeast,1908,2376
Fernand√≥polis,São Paulo,Southeast,1914,2370
Meridiano,São Paulo,Southeast,1912,2369
Parisi,São Paulo,Southeast,1904,2372
√Ålvares Florence,São Paulo,Southeast,1902,2372
Am√©rico de Campos,São Paulo,Southeast,1905,2369
Ic√©m,São Paulo,Southeast,1917,2355
Gua√≠ra,São Paulo,Southeast,1911,2363
Ituverava,São Paulo,Southeast,1931,2337
Jeriquara,São Paulo,Southeast,1973,2310
Pedregulho,São Paulo,Southeast,1986,2298
Rubin√©ia,São Paulo,Southeast,1873,2385
Santa F√© do Sul,São Paulo,Southeast,1874,2390
Tr√™s Fronteiras,São Paulo,Southeast,1877,2395
Asp√°sia,São Paulo,Southeast,1888,2387
Ur√¢nia,São Paulo,Southeast,1905,2382
Santa Salete,São Paulo,Southeast,1905,2382
Vit√≥ria Brasil,São Paulo,Southeast,1917,2373
Pedran√≥polis,São Paulo,Southeast,1908,2378
Pontes Gestal,São Paulo,Southeast,1907,2372
Orindi√∫va,São Paulo,Southeast,1910,2364
Col√¥mbia,São Paulo,Southeast,1913,2363
Miguel√≥polis,São Paulo,Southeast,1905,2354
Buritizal,São Paulo,Southeast,1923,2339
Santa Clara d'Oeste,São Paulo,Southeast,1884,2385
Santa Rita d'Oeste,São Paulo,Southeast,1879,2393
Dolcin√≥polis,São Paulo,Southeast,1910,2378
Paranapu√£,São Paulo,Southeast,1910,2378
